"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",1.57666666666667,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",1.63333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",1.60666666666667,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",1.90333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",1.88,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",1.81,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",1.92333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",1.71666666666667,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",1.6,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",1.26666666666667,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",1.39333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",1.22333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.606666666666667,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.65,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.79,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",1.25,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",1.45333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",1.60222222222222,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",1.86444444444444,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",2.08666666666667,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.22,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",3.01777777777779,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.46222222222222,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.67,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.85333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.10333333333333,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.34,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",4.34,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",4.34,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",4.34,
"NOR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",4.34,
"POL","LTINTFORECAST","TOT","PC_PA","Q","1999-Q3",9.29,
"POL","LTINTFORECAST","TOT","PC_PA","Q","1999-Q4",10.74,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2000-Q1",10.3833333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2000-Q2",11.7333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2000-Q3",12.49,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2000-Q4",12.5433333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2001-Q1",10.4266666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2001-Q2",11.1766666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2001-Q3",11.7133333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2001-Q4",9.41,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2002-Q1",8.30666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2002-Q2",7.92666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2002-Q3",7.21,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2002-Q4",5.98,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2003-Q1",5.61333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2003-Q2",5.18666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2003-Q3",5.63666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2003-Q4",6.67333333333334,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2004-Q1",6.71333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2004-Q2",7.20333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2004-Q3",7.25333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2004-Q4",6.41666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2005-Q1",5.75,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2005-Q2",5.25,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2005-Q3",4.72333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2005-Q4",5.15,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2006-Q1",4.84333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2006-Q2",5.28333333333334,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2006-Q3",5.55333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2006-Q4",5.24666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2007-Q1",5.18333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2007-Q2",5.36333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2007-Q3",5.65666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2007-Q4",5.734,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2008-Q1",5.87333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2008-Q2",6.17,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2008-Q3",6.15,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2008-Q4",6.09333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2009-Q1",5.88439393933333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2009-Q2",6.28133333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2009-Q3",6.14666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2009-Q4",6.17,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2010-Q1",5.98,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2010-Q2",5.72,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2010-Q3",5.65,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2010-Q4",5.77666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2011-Q1",6.26333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2011-Q2",6.02666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2011-Q3",5.75,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2011-Q4",5.78233333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2012-Q1",5.5019,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2012-Q2",5.37856666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2012-Q3",4.90666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2012-Q4",4.21,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2013-Q1",3.94333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2013-Q2",3.5765,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2013-Q3",4.25444444433333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2013-Q4",4.358888889,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2014-Q1",4.38,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2014-Q2",3.81349206333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2014-Q3",3.26696666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2014-Q4",2.604385965,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2015-Q1",2.244151515,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2015-Q2",2.7925,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2015-Q3",2.98427128433333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2015-Q4",2.78130303033333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2016-Q1",2.97228070166667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2016-Q2",3.03428571433333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2016-Q3",2.81619047633333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2016-Q4",3.32,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2017-Q1",3.71666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",3.32,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",3.29666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",3.34666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",3.32666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",3.16666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",3.18333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",3.11666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",2.74,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",2.61,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",2.02666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",2.01333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",2.04,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",1.37333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",1.33333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",1.25,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",1.34,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",1.71666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",1.69333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",3.02666666666667,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",4.26,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",6.58,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",6.15,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",7.22333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",6.11333333333333,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",6,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",5.91,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",5.81,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",5.72,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",5.63,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",5.53,
"POL","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",5.45,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1979-Q4",19.6666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1980-Q1",19.8666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1980-Q2",19.8333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1980-Q3",19.8333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1980-Q4",20.0666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1981-Q1",19.8666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1981-Q2",20.1333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1981-Q3",20.8,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1981-Q4",21.7666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1982-Q1",21.7666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1982-Q2",23.4333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1982-Q3",23.6333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1982-Q4",23.8,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1983-Q1",22.4333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1983-Q2",27,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1983-Q3",27.8666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1983-Q4",28.9,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1984-Q1",29.2,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1984-Q2",29.0666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1984-Q3",30.4,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1984-Q4",30.3,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1985-Q1",30.4,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1985-Q2",30.1,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1985-Q3",28.5,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1985-Q4",27.1333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1986-Q1",24.8666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1986-Q2",23.4,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1986-Q3",20.7333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1986-Q4",20.7,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1987-Q1",20.0666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1987-Q2",19.0666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1987-Q3",19.2333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1987-Q4",18.4333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1988-Q1",17.8,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1988-Q2",17.1,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1988-Q3",16.7333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1988-Q4",16.8666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1989-Q1",17.9,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1989-Q2",19.1666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1989-Q3",19.8333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1989-Q4",20.4,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1990-Q1",20.7666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1990-Q2",20.1333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1990-Q3",20.9666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1990-Q4",21.4,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1991-Q1",22.5,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1991-Q2",22,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1991-Q3",20.8666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1991-Q4",19.7666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1992-Q1",21.6666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1992-Q2",21.1333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1992-Q3",20.4,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1992-Q4",19.3333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1993-Q1",19,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1993-Q2",18.4666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1993-Q3",10.2566666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1993-Q4",9.28333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1994-Q1",8.82666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1994-Q2",10.02,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1994-Q3",11.5,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1994-Q4",11.5666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1995-Q1",11.8233333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1995-Q2",11.99,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",11.3833333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",10.6633333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",9.45,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",8.97,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1996-Q3",8.58,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1996-Q4",7.23666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1997-Q1",6.75,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1997-Q2",6.56666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1997-Q3",6.24666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1997-Q4",5.87,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1998-Q1",5.32333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1998-Q2",5.13666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1998-Q3",4.72333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1998-Q4",4.32666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1999-Q1",4.05333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1999-Q2",4.37,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1999-Q3",5.20666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","1999-Q4",5.48,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2000-Q1",5.73333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2000-Q2",5.58,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2000-Q3",5.60333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.46333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2001-Q1",5.13,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2001-Q2",5.35666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2001-Q3",5.25,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2001-Q4",4.89666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2002-Q1",5.20666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2002-Q2",5.35,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2002-Q3",4.86666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.6,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2003-Q1",4.13,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2003-Q2",3.95333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2003-Q3",4.21666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2003-Q4",4.41333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2004-Q1",4.14666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2004-Q2",4.38,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2004-Q3",4.21666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2004-Q4",3.83,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2005-Q1",3.60333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2005-Q2",3.34666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2005-Q3",3.32333333333334,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2005-Q4",3.47666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2006-Q1",3.60666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2006-Q2",4.06666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2006-Q3",4.04333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2006-Q4",3.94333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2007-Q1",4.15666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2007-Q2",4.49333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2007-Q3",4.59333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2007-Q4",4.45,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2008-Q1",4.31333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2008-Q2",4.69333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2008-Q3",4.76666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2008-Q4",4.30333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2009-Q1",4.50666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2009-Q2",4.44,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2009-Q3",4.04333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2009-Q4",3.85333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2010-Q1",4.34666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2010-Q2",5.11333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2010-Q3",5.62666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2010-Q4",6.49666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2011-Q1",7.36,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2011-Q2",9.89333333333334,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2011-Q3",11.4733333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2011-Q4",12.23,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2012-Q1",13.2233333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2012-Q2",11.3866666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2012-Q3",9.66666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2012-Q4",7.91333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2013-Q1",6.24666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2013-Q2",5.97,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2013-Q3",6.84333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2013-Q4",6.11666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2014-Q1",4.86,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2014-Q2",3.66,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2014-Q3",3.44666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2014-Q4",3.05,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2015-Q1",2.18333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2015-Q2",2.40333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2015-Q3",2.61666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2015-Q4",2.49,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2016-Q1",2.92666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2016-Q2",3.15666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2016-Q3",3.07666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2016-Q4",3.52666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2017-Q1",3.99333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",3.34333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",2.83,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",2.04333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",1.89,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",1.79,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",1.82,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",1.85666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",1.51333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",0.93,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",0.27,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",0.316666666666666,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.443333333333334,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.77,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.36,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.093333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.14,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.436666666666666,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.223333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",0.380000000000001,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",0.933333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.18333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.43666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.12666666666667,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.22333333333333,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.407764822,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",3.707764822,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",3.907764822,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",3.907764822,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",3.907764822,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",3.907764822,
"PRT","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",3.907764822,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",10.1158769206949,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",9.98493945651853,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",9.85616175530721,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",9.72950979050709,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1996-Q3",9.60311840870038,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1996-Q4",9.47881796668453,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1997-Q1",9.35745254898337,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1997-Q2",9.23764846530665,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1997-Q3",9.11764661739096,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1997-Q4",9.77724260532505,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1998-Q1",17.7980628681829,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1998-Q2",24.3005865540683,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1998-Q3",19.1066666666667,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1998-Q4",25.695916394599,
"SVK","LTINTFORECAST","TOT","PC_PA","Q","1999-Q1",18.6633333333333,
